,id,spkid,full_name,pdes,name,prefix,neo,pha,H,diameter,albedo,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,rms
884553,bK16F15C,3748546,       (2016 FC15),2016 FC15,,,Y,Y,21.2,,,,13,2459000.5,59000,20200531.0,J2000,0.3948105891253319,1.5002005244980121,0.90790547161482,5.476071129741388,249.20454768947258,206.72167270156066,137.5331751097856,2.092495577381204,0.536389298243409,2458744.0944834095,20190917.594483398,671.154329847638,1.8375204102604699,0.026304400000000006,10.236883348,4.6e-07,3.3567e-07,8.916e-07,1.0785e-05,0.00029379,0.00038369,0.00032195,4.6818999999999996e-07,1.8002e-07,0.00051451,0.00022525,APO,0.7635
885272,bK16F60G,3752785,       (2016 FG60),2016 FG60,,,Y,Y,21.1,,,,6,2459000.5,59000,20200531.0,J2000,0.6085470447756298,1.406283813391928,0.550493954636467,9.31871295064543,297.4464118024073,102.2678773129837,265.79090248888457,2.262073672147389,0.5910096974115949,2459159.9036407922,20201106.403640803,609.1270609884534,1.6676990033907,0.000242727,0.09446206659,1.5163e-05,2.1555e-05,1.3097e-05,0.00012445,0.00063464,0.00045301,0.023403999999999998,3.4671999999999996e-05,1.3588e-05,0.043264,0.014003999999999999,APO,0.46228
887366,bK16GD4Q,3750665,       (2016 GQ134),2016 GQ134,,,Y,Y,21.5,,,,13,2459000.5,59000,20200531.0,J2000,0.4724248460257739,1.494233684850584,0.788320566358522,12.24639946678535,22.67939956448416,301.9181257992259,19.88818509908971,2.200146803342646,0.5396054035790948,2458963.6430949965,20200424.143095,667.1541789837388,1.8265685940691,0.0351456,13.677613152000001,3.0547e-06,5.941e-06,1.4316e-06,5.0151e-05,2.8335e-05,4.5308e-05,0.0044549,8.7477e-06,3.2182e-06,0.008036,0.0039789000000000005,APO,0.47673000000000004
887376,bK16GD5D,3750673,       (2016 GD135),2016 GD135,,,Y,Y,21.2,,,,30,2459000.5,59000,20200531.0,J2000,0.5685741159130661,1.9705390674699519,0.8501415593110665,9.403507707422065,232.8519191804715,59.145494097132456,139.2302190728254,3.090936575628838,0.3563087598638961,2458609.74278391,20190506.2427839,1010.359667097474,2.76621400984935,0.00846723,3.2951918991,1.5261e-07,5.717e-07,8.76e-08,2.4872e-05,0.00013397,0.0001339,0.00021948,8.967499999999999e-07,1.5506e-07,0.00044602,0.00043969,APO,0.61897
888279,bK16GM0T,3751816,       (2016 GT220),2016 GT220,,,Y,Y,17.8,,,,JPL 24,2459000.5,59000,20200531.0,J2000,0.379880992542115,1.6075096892782157,0.9968473129941404,23.654975072838603,3.1008653725538533,26.99092301991278,190.5804072115641,2.218172065562292,0.4835859504956866,2459350.840187954,20210516.340188,744.4385008104387,2.0381615354153,0.0247556,9.634136852000001,5.1242e-07,2.9203999999999998e-08,8.158e-07,3.4272e-05,3.6688000000000005e-05,0.00010979,0.00022049,4.0298e-08,1.3178e-08,0.00046149,2.0287e-05,APO,0.69404
888303,bK16GM1X,3752013,       (2016 GX221),2016 GX221,,,Y,Y,21.6,,,,8,2459000.5,59000,20200531.0,J2000,0.8785708534367296,2.495755515682528,0.3030574622999043,6.9124286698027575,187.5536346218951,250.6822633403607,30.162506311090308,4.688453569065152,0.2499775541667894,2458879.8391414215,20200131.3391414,1440.1292996082432,3.9428591365044303,0.0209952,8.170701983999999,6.8235e-05,0.00092963,5.7423e-05,0.00085227,0.0025831,0.0017148,0.22663000000000003,0.0017464000000000002,0.00013967,0.83919,0.8046399999999999,APO,0.59115
888493,bK16GO1D,3752099,       (2016 GD241),2016 GD241,,,Y,Y,21.3,,,,11,2459000.5,59000,20200531.0,J2000,0.7691698630463425,1.488063310127374,0.3434898576724147,11.664825351060651,30.14453285759162,314.47461233016253,63.75267674735746,2.632636762582334,0.5429651565397949,2458883.0842211423,20200203.584221102,663.0259707532723,1.8152661759158701,0.0466333,18.148281361,0.00027173,0.001213,0.00012435,0.0082442,0.0042597,0.0050779,0.9638399999999999,0.0021460999999999997,0.00066393,1.6316,0.81074,APO,0.5199
889138,bK16H00L,3752106,       (2016 HL),2016 HL,,,Y,Y,19.8,,,,34,2459000.5,59000,20200531.0,J2000,0.616418877250703,1.81225544329057,0.6951469776459218,5.1499742834911695,232.8147707831271,251.9702524751884,269.01937666821783,2.9293639089352186,0.403994036691063,2459225.7028868464,20210111.2028868,891.1022621734746,2.4397050299068397,0.0082014,3.191738838,4.8361e-08,1.7456e-08,8.491699999999999e-08,9.3081e-06,4.4443e-05,4.8862e-05,1.4366e-05,2.8216000000000003e-08,5.837e-09,3.8465e-05,1.2875e-05,APO,0.36885999999999997
889173,bK16H03N,3752443,       (2016 HN3),2016 HN3,,,Y,Y,21.6,,,,6,2459000.5,59000,20200531.0,J2000,0.5540394151275296,2.150079166466993,0.958850562599734,19.32806282943934,64.24795430069803,199.77936017667858,99.0476457925468,3.341307770334253,0.3126240588696586,2458683.673309979,20190719.17331,1151.542850865786,3.1527525006592403,0.030933699999999998,12.038468029,1.0357999999999999e-07,1.4562e-07,2.7414e-07,9.610700000000001e-06,9.0585e-05,7.6547e-05,4.4378e-05,2.2631e-07,3.1761e-08,0.00011023,0.00011699,APO,0.36505
889179,bK16H03V,3752454,       (2016 HV3),2016 HV3,,,Y,Y,20.0,,,,21,2459000.5,59000,20200531.0,J2000,0.3280645066157279,1.4375359345526832,0.9659314174412774,23.790296867195487,214.1419645773119,145.8008782200787,22.56042489500864,1.909140451664088,0.5718419467929521,2458961.0477964296,20200421.5477964,629.5445831124836,1.7235991324092599,0.0148156,5.765787052,5.025e-07,2.2405999999999998e-07,6.489699999999999e-07,4.015e-05,3.0451e-05,7.3515e-05,0.00014397,2.9756e-07,1.3369000000000003e-07,0.00024405,0.00014718,APO,0.46828000000000003
889576,bK16J05W,3752780,       (2016 JW5),2016 JW5,,,Y,Y,21.9,,,,21,2459000.5,59000,20200531.0,J2000,0.681368127051746,2.7010423087539768,0.8606381697507559,2.9173783486614915,173.1929741493644,351.4793209744496,340.525355899345,4.541446447757198,0.2220276148158923,2459088.212711398,20200826.712711398,1621.419931473461,4.43920583565629,0.0335916,13.072842972,8.960799999999999e-05,0.00072557,1.0844000000000002e-05,0.00022654,0.0023111,0.0021569000000000002,0.13708,0.00122,8.9464e-05,0.65274,0.6533399999999999,APO,0.34802
889582,bK16J06C,3752784,       (2016 JC6),2016 JC6,,,Y,Y,21.3,,,,35,2459000.5,59000,20200531.0,J2000,0.2822157872946861,0.8072050010844469,0.5793990061951918,6.7938464337794855,236.8991813126903,174.05214986,30.26699707466753,1.0350109959737022,1.3590276977766962,2458978.2289328803,20200508.7289329,264.89526342174094,0.7252437054667791,0.018392,7.15761464,8.9566e-08,5.9110000000000005e-08,1.1411e-07,8.6719e-06,7.5374e-06,2.1754000000000002e-05,0.00022855,7.579200000000001e-08,1.4928e-07,0.00016575,2.9097e-05,ATE,0.25079
889817,bK16J24J,3753092,       (2016 JJ24),2016 JJ24,,,Y,Y,19.9,,,,13,2459000.5,59000,20200531.0,J2000,0.7580176473348834,1.3103713025370272,0.3170867306527632,10.86365158641958,190.13792524905034,230.05630781,13.54049850983271,2.303655874421292,0.6570713236860598,2458979.8926503533,20200510.3926504,547.8857271999948,1.5000293694729498,0.0140261,5.458537337,4.5244999999999995e-07,1.7349e-07,6.1624e-07,3.7235e-05,0.00014298,0.00013955,0.00011888,3.0501e-07,1.305e-07,0.00017738,0.00010881,APO,0.67096
889931,bK16J33U,3753371,       (2016 JU33),2016 JU33,,,Y,Y,20.9,,,,16,2459000.5,59000,20200531.0,J2000,0.534495459268629,1.826942526772931,0.8504500418680438,3.8943211779438327,293.3820136030162,223.5302866099623,252.8721371368869,2.803435011677819,0.3991321817453047,2459268.901967475,20210223.4019675,901.9568365191964,2.46942323482326,0.00990676,3.8554137892,1.6121e-06,5.4107000000000006e-06,4.3158e-07,1.1156e-05,0.00015390000000000003,0.00015021,0.0027402,8.3027e-06,1.7731e-06,0.0080577,0.0040069,APO,0.62569
889997,bK16J38T,3753590,       (2016 JT38),2016 JT38,,,Y,Y,20.2,,,,JPL 9,2457512.5,57512,20160504.0,J2000,0.6505584185870891,2.329441261793662,0.814003638329664,0.9035522800329466,236.4299546159105,88.51799596131391,332.7377512598806,3.8448788852576614,0.277221192903392,2457610.841142156,20160810.3411422,1298.602016063957,3.55537855185204,0.00750503,2.9207325251,0.0018254999999999999,0.009836899999999999,0.00081496,0.0032751,0.025378,0.06326,0.17082999999999998,0.016236,0.001756,0.0072196,8.2257,APO,0.45511999999999997
890163,bK16K01L,3753621,       (2016 KL1),2016 KL1,,,Y,Y,21.7,,,,8,2459000.5,59000,20200531.0,J2000,0.2801820307922555,0.9016668966459308,0.6490360344455233,18.13815885812265,69.79539917613336,317.0355191823243,145.28284964241968,1.1542977588463392,1.151157866600987,2458874.294156425,20200125.7941564,312.7286104233197,0.8562042722062141,0.024147400000000003,9.397443658,9.0045e-06,5.5995e-08,8.1471e-06,0.00054747,0.00033335,0.00014635,0.0015630999999999998,7.168300000000001e-08,1.0722999999999999e-07,0.0013491,2.9131e-05,ATE,0.34524
890191,bK16K03R,3753640,       (2016 KR3),2016 KR3,,,Y,Y,20.9,,,,23,2459000.5,59000,20200531.0,J2000,0.5196081753358626,1.302537019657638,0.6257281355659204,24.23177377937787,208.2856350879425,269.2813704369642,302.8854890522292,1.9793459037493568,0.663008293413144,2459086.6444894657,20200825.1444895,542.9796332512409,1.48659721629361,0.0298553,11.618787100999999,4.1738e-07,6.344699999999999e-09,5.4324e-07,3.3081e-05,1.9675e-05,6.3891e-05,6.2378e-06,9.641499999999999e-09,4.8443e-09,9.7029e-06,3.9673e-06,APO,0.44148999999999994
890360,bK16L01N,3753695,       (2016 LN1),2016 LN1,,,Y,Y,19.9,,,,24,2459000.5,59000,20200531.0,J2000,0.5618507118521047,2.2499128599594,0.9857977179860066,6.3247742910410665,320.9378757342525,25.28461634030619,45.78149956850769,3.514028001932794,0.2920488677436872,2458843.7402771413,20191226.240277104,1232.67041841761,3.37486767533911,0.005145,2.00227965,3.5446e-08,1.401e-07,9.9984e-08,4.9645e-06,4.9396000000000006e-05,4.604e-05,4.1646999999999996e-05,2.1881e-07,2.7277999999999998e-08,0.000128,0.00011513,APO,0.65789
890917,bK16L47V,3753919,       (2016 LV47),2016 LV47,,,Y,Y,20.0,,,,JPL 6,2457551.5,57551,20160612.0,J2000,0.8647795510149785,1.801331867518383,0.243576903896863,15.24133294361886,92.18444991734366,317.0973733935764,339.3005858182473,3.359086831139903,0.4076744327240411,2457602.274374157,20160801.774374202,883.0575849324542,2.4176799039902903,0.0337006,13.115262502,0.0020878,0.023772,0.0005462999999999999,0.080509,0.047641,0.08014,0.45314,0.04433,0.0080702,0.1064,17.480999999999998,APO,0.6177
890943,bK16L48X,3754264,       (2016 LX48),2016 LX48,,,Y,Y,19.3,,,,100,2459000.5,59000,20200531.0,J2000,0.6914543617566332,3.224104006813359,0.994783228545224,5.585738217980894,327.2677139910694,3.996907749213788,233.11403217215408,5.453424785081495,0.1702513282802284,2459745.7862136797,20220615.2862137,2114.5209475690617,5.789242840709269,0.014971600000000002,5.826497572,9.5816e-08,1.0109000000000001e-06,1.5699e-08,2.2384e-06,1.1160999999999999e-05,1.1496e-05,0.00011004,1.7099000000000001e-06,8.007199999999999e-08,0.00099683,0.0009945,APO,0.28902
891514,bK16N00V,3754386,       (2016 NV),2016 NV,,,Y,Y,19.8,,,,JPL 51,2459000.5,59000,20200531.0,J2000,0.2366275413889486,1.2658485977061298,0.9663139562602804,16.29269091650604,255.1682487088894,145.1337491754289,171.90480707704708,1.56538323915198,0.6920403652068028,2458752.0971383755,20190925.597138397,520.2008699195184,1.42423236117596,0.014648900000000001,5.700912412999999,4.4988e-08,2.7717e-08,4.9772e-08,6.563099999999999e-06,1.3057e-05,1.8164e-05,3.2675e-05,3.4275e-08,2.2728999999999998e-08,3.9962e-05,1.7085e-05,APO,0.42333000000000004
891701,bK16N15G,3754438,       (2016 NG15),2016 NG15,,,Y,Y,20.6,,,,15,2459000.5,59000,20200531.0,J2000,0.6025226719305478,1.83686394664197,0.7301117735383591,23.085530530390137,267.998630068123,108.4339637825885,173.34212717736682,2.943616119745581,0.3959028141621096,2458562.659901429,20190320.1599014,909.314071843378,2.48956624734669,0.000457329,0.17797872693,2.7205e-06,9.979400000000001e-06,1.1364e-06,0.00015929,6.2448e-05,6.903399999999999e-05,0.0043,1.5992000000000002e-05,3.2263e-06,0.007293300000000001,0.007410300000000001,APO,0.51783
891727,bK16N16O,3755112,       (2016 NO16),2016 NO16,,,Y,Y,19.5,,,,JPL 11,2459000.5,59000,20200531.0,J2000,0.5743015658557613,2.458219260829968,1.046460090118525,27.00335607051763,151.4109864252881,182.3085885144603,342.6502053806108,3.8699784315414103,0.2557249769561725,2459068.3455222715,20200806.845522303,1407.7623714546219,3.8542433167819907,0.0364103,14.169796451,2.7214e-07,3.7709000000000005e-07,6.5581e-07,2.1216999999999997e-05,8.439299999999999e-05,0.00010859999999999998,8.3602e-05,5.9365e-07,5.8842e-08,0.00034122,0.00032393,AMO,0.59483
891811,bK16N22T,3755203,       (2016 NT22),2016 NT22,,,Y,Y,19.5,,,,12,2459000.5,59000,20200531.0,J2000,0.8704244556492756,1.2456400183841898,0.1614044834471777,17.782601006709694,315.79177664883787,146.2280775493139,212.3387421278521,2.329875553321201,0.7089494101396343,2459208.7817980526,20201225.281798102,507.7936378127383,1.3902632109862803,0.0131327,5.1108528589999995,3.5331e-07,4.4824e-07,3.9628e-07,7.5622e-05,6.1554e-05,5.9315e-05,0.00047734,8.384e-07,3.8266999999999997e-07,0.00078525,0.00027409,APO,0.5402399999999999
891926,bK16N32Q,3755311,       (2016 NQ32),2016 NQ32,,,Y,Y,21.1,,,,22,2459000.5,59000,20200531.0,J2000,0.4175529076626198,1.514819349314321,0.8823021254245285,3.526953821781804,212.4509070700304,170.06884889209582,340.26593277896933,2.147336573204114,0.5286433921810915,2459037.8296394367,20200707.329639398,680.9883663062583,1.8644445347193899,0.0380138,14.793830545999999,1.2096e-07,2.5107e-07,5.505e-08,3.6291e-06,8.591e-05,8.5625e-05,0.00017356,3.5590000000000006e-07,1.3142999999999998e-07,0.00033759,0.0001693,APO,0.49378999999999995
891941,bK16N33G,3755345,       (2016 NG33),2016 NG33,,,Y,Y,21.5,,,,21,2459000.5,59000,20200531.0,J2000,0.09496970736666356,1.037518115285053,0.9389853234888196,29.92296792775084,136.7543793454506,39.29108295308761,354.9184008639547,1.136050907081287,0.9326324912200816,2459005.9486619155,20200605.448661897,386.0041370948201,1.0568217305813001,0.0280922,10.932641474,2.465e-07,1.2317e-07,2.8686e-07,5.4943e-05,1.4188e-05,0.00010437,0.00025091,1.3487e-07,1.6608000000000002e-07,0.00026986,6.8738e-05,APO,0.46601000000000004
892230,bK16N56L,3757572,       (2016 NL56),2016 NL56,,,Y,Y,19.597,,,,JPL 7,2457582.5,57582,20160713.0,J2000,0.600960905790346,1.37830257870444,0.5499966125530502,4.517029535694193,3.1943352762649435,83.4421360129932,264.7450700952697,2.20660854485583,0.6090980664624482,2457738.886853201,20161216.3868532,591.0378308879341,1.61817339052138,0.00652892,2.5408597964,0.17256,0.07596900000000001,0.22158000000000003,0.47462,23.226999999999997,5.1667,20.906999999999996,0.12162,0.050358,30.193,48.865,APO,0.52833
893196,bK16O01K,3756758,       (2016 OK1),2016 OK1,,,Y,Y,20.0,,,,24,2459000.5,59000,20200531.0,J2000,0.601456763237194,2.173071974886193,0.8660631385896865,13.739802997392239,247.3307777496566,139.3027793764988,37.619536366888795,3.4800808111827,0.3076754946513617,2458878.2298256736,20200129.729825698,1170.0639350817619,3.20346046565849,0.021201400000000002,8.250948838,2.825e-06,1.4716e-05,3.0258e-07,4.5783e-05,8.1527e-05,7.091899999999999e-05,0.0040546,2.3567e-05,3.1252999999999995e-06,0.011936,0.011885,APO,0.40576
893249,bK16O05P,3757573,       (2016 OP5),2016 OP5,,,Y,Y,20.8,,,,JPL 22,2459000.5,59000,20200531.0,J2000,0.4520934603362793,1.6150599576790232,0.8849019127613488,8.235230014912684,79.55523834036316,290.94700539206485,290.4577286808199,2.345218002596698,0.4801988318570634,2459145.3197427928,20201022.819742803,749.6894538618078,2.05253786136019,0.045711400000000006,17.789505538,5.117e-08,2.0048e-08,7.3875e-08,9.1239e-06,3.8806e-05,4.1525e-05,1.1412e-05,2.9112e-08,8.9412e-09,2.599e-05,1.3959000000000001e-05,APO,0.4905
893471,bK16P08F,3756949,       (2016 PF8),2016 PF8,,,Y,Y,21.3,,,,10,2459000.5,59000,20200531.0,J2000,0.5628901091265035,1.129848241627461,0.4938678416013913,5.675242317313418,109.64716902132808,79.139899853959,126.8586498399766,1.76582864165353,0.8206801002073659,2458845.9225345445,20191228.4225345,438.6605693363794,1.2009871850414198,0.024609,9.57708453,6.5073e-08,5.5401999999999995e-09,7.2986e-08,5.509e-06,5.3431000000000004e-05,4.6016e-05,3.2095e-05,8.6587e-09,6.0363e-09,3.8545e-05,3.2263999999999997e-06,APO,0.6731600000000001
893481,bK16P08R,3757001,       (2016 PR8),2016 PR8,,,Y,Y,18.8,,,,58,2459000.5,59000,20200531.0,J2000,0.6772695498385757,2.8393440104622503,0.9163427706596258,16.33719567945707,97.63784581676217,312.3718079322073,267.6021231863351,4.762345250264874,0.2060046638331716,2459449.0232280395,20210822.523228,1747.5332514390939,4.78448528799204,0.04668680000000001,18.169101956,3.2976e-06,2.6187e-05,9.130599999999999e-07,5.7068e-05,6.2007e-05,6.0224e-05,0.0037135999999999996,4.3923e-05,2.85e-06,0.024232,0.024176,APO,0.43328
893815,bK16P38N,3757288,       (2016 PN38),2016 PN38,,,Y,Y,21.2,,,,22,2459000.5,59000,20200531.0,J2000,0.616740976810095,2.463441696506289,0.9441362582882828,3.5766947255479975,343.58124713014035,56.47257785667346,333.1104118708907,3.9827471347242964,0.2549122121255838,2459105.985680364,20200913.485680398,1412.250896095336,3.86653222750263,0.025459400000000004,9.908034698,7.9036e-06,5.2517e-05,6.590899999999999e-07,4.0917e-05,0.00011078,6.6713e-05,0.010369,8.4906e-05,8.1515e-06,0.044048000000000004,0.045160000000000006,APO,0.43608
893819,bK16P38R,3757294,       (2016 PR38),2016 PR38,,,Y,Y,22.0,,,,25,2459000.5,59000,20200531.0,J2000,0.4281885729165465,1.6570004870383293,0.9474918131713648,4.700673329764241,176.7739196805239,225.42625547707118,243.64277087795188,2.3665091609052937,0.4620831368726189,2459252.310161066,20210206.810161103,779.0805837159129,2.13300638936595,0.0138868,5.404325956,6.5052e-06,1.7605e-05,7.126000000000001e-07,5.93e-05,6.5657e-05,4.9921000000000005e-05,0.0096582,2.5144000000000002e-05,7.364299999999999e-06,0.024915,0.012416,APO,0.42293000000000003
893838,bK16P39O,3757396,       (2016 PO39),2016 PO39,,,Y,Y,19.3,,,,11,2459000.5,59000,20200531.0,J2000,0.5205479589401241,1.8443644783426782,0.8842843135997305,33.138739739464114,335.9705163818207,218.971619692457,257.5368150113665,2.804444643085626,0.3934902265957002,2459260.8957558875,20210215.3957559,914.8893051666304,2.5048304042892005,0.029872700000000002,11.625558659000001,3.1351999999999996e-06,7.4982000000000005e-06,9.2797e-06,0.00015407,4.8222e-05,0.00048475,0.0035202,1.1401e-05,2.3996000000000003e-06,0.010528000000000001,0.0055792,APO,0.6020399999999999
893840,bK16P39Q,3757398,       (2016 PQ39),2016 PQ39,,,Y,Y,21.1,,,,13,2459000.5,59000,20200531.0,J2000,0.5360879590823254,1.662979632503953,0.7714762753194332,7.849250205281693,18.22995895008859,53.78007853959213,231.27645693513858,2.5544829896884718,0.4595932891427796,2459280.5814243937,20210307.0814244,783.3012546189736,2.1445619565201204,0.0363635,14.151583295,2.1333000000000002e-07,1.7722999999999998e-07,3.0926e-07,1.8559e-05,0.00019056,0.00016949,7.183e-05,2.7224e-07,7.347000000000001e-08,0.00019525,0.00012522,APO,0.3249
893847,bK16P39Z,3757411,       (2016 PZ39),2016 PZ39,,,Y,Y,19.4,,,,8,2459000.5,59000,20200531.0,J2000,0.7862428453562391,2.268348355086518,0.4848756901241494,4.241670235257788,79.74537262401813,118.2456954906497,61.52353188272007,4.051821020048886,0.2884957685327062,2458787.243728701,20191030.743728697,1247.851924591357,3.41643237396675,0.024307,9.45955519,9.9692e-06,7.2374e-05,7.2649e-06,4.4257e-05,0.0003384,0.00023819999999999996,0.02041,0.00012928,1.3807e-05,0.060541,0.059721,APO,0.32248000000000004
896285,bK16Q44J,3758257,       (2016 QJ44),2016 QJ44,,,Y,Y,20.0,,,,17,2459000.5,59000,20200531.0,J2000,0.3174167046427693,1.382372740485293,0.9435845406124572,10.44899996207771,323.0909484316905,160.50818632345582,350.37955322928383,1.8211609403581293,0.6064099688250291,2459016.3645920507,20200615.8645921,593.6577868228826,1.62534643894013,0.0280137,10.902091629000001,2.2526e-06,6.1209e-06,2.5152e-06,6.7103e-05,0.00011875,0.00048210000000000006,0.0045822,8.0638e-06,4.0276e-06,0.0076616,0.0039429,APO,0.5049899999999999
896303,bK16Q45C,3758274,       (2016 QC45),2016 QC45,,,Y,Y,21.8,,,,8,2459000.5,59000,20200531.0,J2000,0.6679705580084746,2.647015598920022,0.8788871122522782,24.21424223004794,331.19371759522517,310.1293371597717,323.89281063020337,4.415144085587764,0.22885969929560798,2459158.269976457,20201104.7699765,1573.016136558861,4.3066834676491705,0.0107132,4.169256044,0.00015176,0.001167,1.4304e-05,0.0033696,0.00060725,0.00089963,0.21504,0.0019464999999999999,0.00015135,1.0439,1.0403,APO,0.4251
